subset,image_path,label_path,box_count,class_ids,hydration_proxy_pct,richness_proxy_score,plant_diversity_index,mean_bbox_area_ratio
train,data/yolo_dataset/images/train/MAX_1041_34.jpg,data/yolo_dataset/labels/train/MAX_1041_34.txt,12,1,33.4182,45.7651,-0.0,0.01294
train,data/yolo_dataset/images/train/MAX_1041_35.jpg,data/yolo_dataset/labels/train/MAX_1041_35.txt,11,1,37.8311,54.3824,-0.0,0.010798
train,data/yolo_dataset/images/train/MAX_1041_36.jpg,data/yolo_dataset/labels/train/MAX_1041_36.txt,9,1,35.3746,52.6405,-0.0,0.010551
train,data/yolo_dataset/images/train/MAX_1041_37.jpg,data/yolo_dataset/labels/train/MAX_1041_37.txt,13,1,36.9218,56.1962,-0.0,0.009217
train,data/yolo_dataset/images/train/MAX_1041_4.jpg,data/yolo_dataset/labels/train/MAX_1041_4.txt,6,1,23.1487,34.0795,-0.0,0.018751
train,data/yolo_dataset/images/train/MAX_1041_40.jpg,data/yolo_dataset/labels/train/MAX_1041_40.txt,10,1,33.4691,47.4121,-0.0,0.009187
train,data/yolo_dataset/images/train/MAX_1041_42.jpg,data/yolo_dataset/labels/train/MAX_1041_42.txt,7,1,35.0043,51.6782,-0.0,0.013544
train,data/yolo_dataset/images/train/MAX_1041_43.jpg,data/yolo_dataset/labels/train/MAX_1041_43.txt,8,1,35.5257,54.8116,-0.0,0.013488
train,data/yolo_dataset/images/train/MAX_1041_45.jpg,data/yolo_dataset/labels/train/MAX_1041_45.txt,7,1,33.3643,50.5403,-0.0,0.010552
train,data/yolo_dataset/images/train/MAX_1041_46.jpg,data/yolo_dataset/labels/train/MAX_1041_46.txt,13,1,38.0581,54.2474,-0.0,0.011897
train,data/yolo_dataset/images/train/MAX_1041_48.jpg,data/yolo_dataset/labels/train/MAX_1041_48.txt,7,1,36.7836,50.8338,-0.0,0.017261
train,data/yolo_dataset/images/train/MAX_1041_5.jpg,data/yolo_dataset/labels/train/MAX_1041_5.txt,8,1,24.3539,35.9362,-0.0,0.020803
train,data/yolo_dataset/images/train/MAX_1041_6.jpg,data/yolo_dataset/labels/train/MAX_1041_6.txt,8,1,26.6224,38.1612,-0.0,0.018947
train,data/yolo_dataset/images/train/MAX_1041_9.jpg,data/yolo_dataset/labels/train/MAX_1041_9.txt,14,1,32.7551,46.6342,-0.0,0.009563
train,data/yolo_dataset/images/train/MAX_1042_1.jpg,data/yolo_dataset/labels/train/MAX_1042_1.txt,8,1,30.3696,45.429,-0.0,0.018383
train,data/yolo_dataset/images/train/MAX_1042_10.jpg,data/yolo_dataset/labels/train/MAX_1042_10.txt,14,1,29.4816,44.4703,-0.0,0.014958
train,data/yolo_dataset/images/train/MAX_1042_11.jpg,data/yolo_dataset/labels/train/MAX_1042_11.txt,13,1,30.0747,44.5011,-0.0,0.018132
train,data/yolo_dataset/images/train/MAX_1042_12.jpg,data/yolo_dataset/labels/train/MAX_1042_12.txt,15,1,28.9559,43.2458,-0.0,0.0157
train,data/yolo_dataset/images/train/MAX_1042_13.jpg,data/yolo_dataset/labels/train/MAX_1042_13.txt,8,1,27.1512,39.6325,-0.0,0.016885
train,data/yolo_dataset/images/train/MAX_1042_14.jpg,data/yolo_dataset/labels/train/MAX_1042_14.txt,8,1,35.3207,50.5107,-0.0,0.02044
train,data/yolo_dataset/images/train/MAX_1042_16.jpg,data/yolo_dataset/labels/train/MAX_1042_16.txt,11,1,31.6731,48.3933,-0.0,0.012315
train,data/yolo_dataset/images/train/MAX_1042_17.jpg,data/yolo_dataset/labels/train/MAX_1042_17.txt,9,1,29.8618,45.0141,-0.0,0.01065
train,data/yolo_dataset/images/train/MAX_1042_18.jpg,data/yolo_dataset/labels/train/MAX_1042_18.txt,10,1,30.7415,45.9721,-0.0,0.018907
train,data/yolo_dataset/images/train/MAX_1042_19.jpg,data/yolo_dataset/labels/train/MAX_1042_19.txt,10,1,28.9748,42.4674,-0.0,0.016621
train,data/yolo_dataset/images/train/MAX_1042_2.jpg,data/yolo_dataset/labels/train/MAX_1042_2.txt,9,1,26.3051,39.0639,-0.0,0.009774
train,data/yolo_dataset/images/train/MAX_1042_20.jpg,data/yolo_dataset/labels/train/MAX_1042_20.txt,13,1,28.2657,40.0392,-0.0,0.011038
train,data/yolo_dataset/images/train/MAX_1042_21.jpg,data/yolo_dataset/labels/train/MAX_1042_21.txt,4,1,33.9749,48.8448,-0.0,0.022367
train,data/yolo_dataset/images/train/MAX_1042_22.jpg,data/yolo_dataset/labels/train/MAX_1042_22.txt,8,1,33.876,50.2858,-0.0,0.015363
train,data/yolo_dataset/images/train/MAX_1042_23.jpg,data/yolo_dataset/labels/train/MAX_1042_23.txt,14,1,36.2111,54.0659,-0.0,0.01445
train,data/yolo_dataset/images/train/MAX_1042_24.jpg,data/yolo_dataset/labels/train/MAX_1042_24.txt,13,1,34.2577,49.6893,-0.0,0.011117
train,data/yolo_dataset/images/train/MAX_1042_25.jpg,data/yolo_dataset/labels/train/MAX_1042_25.txt,13,1,33.6168,49.5835,-0.0,0.014916
train,data/yolo_dataset/images/train/MAX_1042_27.jpg,data/yolo_dataset/labels/train/MAX_1042_27.txt,10,1,32.0669,45.4375,-0.0,0.01712
train,data/yolo_dataset/images/train/MAX_1042_28.jpg,data/yolo_dataset/labels/train/MAX_1042_28.txt,3,1,33.1828,47.2374,-0.0,0.010517
train,data/yolo_dataset/images/train/MAX_1042_29.jpg,data/yolo_dataset/labels/train/MAX_1042_29.txt,5,1,33.1138,49.6454,-0.0,0.011987
train,data/yolo_dataset/images/train/MAX_1042_3.jpg,data/yolo_dataset/labels/train/MAX_1042_3.txt,12,1,30.109,44.6757,-0.0,0.017695
train,data/yolo_dataset/images/train/MAX_1042_30.jpg,data/yolo_dataset/labels/train/MAX_1042_30.txt,6,1,34.5633,50.8834,-0.0,0.016498
train,data/yolo_dataset/images/train/MAX_1042_31.jpg,data/yolo_dataset/labels/train/MAX_1042_31.txt,12,1,32.2435,48.3446,-0.0,0.008217
train,data/yolo_dataset/images/train/MAX_1042_32.jpg,data/yolo_dataset/labels/train/MAX_1042_32.txt,14,1,35.8631,52.5486,-0.0,0.013164
train,data/yolo_dataset/images/train/MAX_1042_33.jpg,data/yolo_dataset/labels/train/MAX_1042_33.txt,15,1,32.749,46.6573,-0.0,0.009711
train,data/yolo_dataset/images/train/MAX_1042_34.jpg,data/yolo_dataset/labels/train/MAX_1042_34.txt,11,1,35.1566,47.8363,-0.0,0.018078
train,data/yolo_dataset/images/train/MAX_1042_35.jpg,data/yolo_dataset/labels/train/MAX_1042_35.txt,4,1,34.3657,49.829,-0.0,0.019632
train,data/yolo_dataset/images/train/MAX_1042_37.jpg,data/yolo_dataset/labels/train/MAX_1042_37.txt,11,1,35.7901,52.8773,-0.0,0.009001
train,data/yolo_dataset/images/train/MAX_1042_38.jpg,data/yolo_dataset/labels/train/MAX_1042_38.txt,7,1,33.8314,49.9498,-0.0,0.011167
train,data/yolo_dataset/images/train/MAX_1042_39.jpg,data/yolo_dataset/labels/train/MAX_1042_39.txt,12,1,34.5458,50.6003,-0.0,0.010962
train,data/yolo_dataset/images/train/MAX_1042_4.jpg,data/yolo_dataset/labels/train/MAX_1042_4.txt,8,1,25.6963,37.0444,-0.0,0.016355
train,data/yolo_dataset/images/train/MAX_1042_40.jpg,data/yolo_dataset/labels/train/MAX_1042_40.txt,11,1,32.9277,46.7692,-0.0,0.007973
train,data/yolo_dataset/images/train/MAX_1042_41.jpg,data/yolo_dataset/labels/train/MAX_1042_41.txt,8,1,32.0356,43.8011,-0.0,0.010351
train,data/yolo_dataset/images/train/MAX_1042_42.jpg,data/yolo_dataset/labels/train/MAX_1042_42.txt,7,1,35.3407,51.1876,-0.0,0.012016
train,data/yolo_dataset/images/train/MAX_1042_43.jpg,data/yolo_dataset/labels/train/MAX_1042_43.txt,5,1,34.1168,52.4041,-0.0,0.013691
train,data/yolo_dataset/images/train/MAX_1042_44.jpg,data/yolo_dataset/labels/train/MAX_1042_44.txt,7,1,35.4177,53.2115,-0.0,0.010454
train,data/yolo_dataset/images/train/MAX_1042_45.jpg,data/yolo_dataset/labels/train/MAX_1042_45.txt,6,1,33.2107,51.0702,-0.0,0.014964
train,data/yolo_dataset/images/train/MAX_1042_46.jpg,data/yolo_dataset/labels/train/MAX_1042_46.txt,10,1,34.9948,52.0872,-0.0,0.013463
train,data/yolo_dataset/images/train/MAX_1042_47.jpg,data/yolo_dataset/labels/train/MAX_1042_47.txt,7,1,31.5221,44.3517,-0.0,0.010481
train,data/yolo_dataset/images/train/MAX_1042_6.jpg,data/yolo_dataset/labels/train/MAX_1042_6.txt,1,1,24.5175,30.2435,-0.0,0.013788
train,data/yolo_dataset/images/train/MAX_1042_8.jpg,data/yolo_dataset/labels/train/MAX_1042_8.txt,8,1,29.0197,42.583,-0.0,0.010802
train,data/yolo_dataset/images/train/MAX_1042_9.jpg,data/yolo_dataset/labels/train/MAX_1042_9.txt,13,1,30.1134,46.9001,-0.0,0.013969
train,data/yolo_dataset/images/train/MAX_1043_1.jpg,data/yolo_dataset/labels/train/MAX_1043_1.txt,7,1,30.2543,41.6602,-0.0,0.009115
train,data/yolo_dataset/images/train/MAX_1043_10.jpg,data/yolo_dataset/labels/train/MAX_1043_10.txt,4,1,27.8672,39.85,-0.0,0.015264
train,data/yolo_dataset/images/train/MAX_1043_11.jpg,data/yolo_dataset/labels/train/MAX_1043_11.txt,6,1,28.9531,41.0364,-0.0,0.023677
train,data/yolo_dataset/images/train/MAX_1043_12.jpg,data/yolo_dataset/labels/train/MAX_1043_12.txt,5,1,24.8487,33.0814,-0.0,0.008134
train,data/yolo_dataset/images/train/MAX_1043_13.jpg,data/yolo_dataset/labels/train/MAX_1043_13.txt,4,1,25.4066,33.2181,-0.0,0.012349
train,data/yolo_dataset/images/train/MAX_1043_14.jpg,data/yolo_dataset/labels/train/MAX_1043_14.txt,5,1,32.6915,47.2966,-0.0,0.016383
train,data/yolo_dataset/images/train/MAX_1043_15.jpg,data/yolo_dataset/labels/train/MAX_1043_15.txt,6,1,30.2767,44.6431,-0.0,0.012678
train,data/yolo_dataset/images/train/MAX_1043_17.jpg,data/yolo_dataset/labels/train/MAX_1043_17.txt,7,1,30.5701,45.3215,-0.0,0.011747
train,data/yolo_dataset/images/train/MAX_1043_18.jpg,data/yolo_dataset/labels/train/MAX_1043_18.txt,5,1,30.1865,43.1505,-0.0,0.011189
train,data/yolo_dataset/images/train/MAX_1043_19.jpg,data/yolo_dataset/labels/train/MAX_1043_19.txt,6,1,33.1982,47.3062,-0.0,0.029329
train,data/yolo_dataset/images/train/MAX_1043_2.jpg,data/yolo_dataset/labels/train/MAX_1043_2.txt,4,1,27.6446,38.5343,-0.0,0.013482
train,data/yolo_dataset/images/train/MAX_1043_20.jpg,data/yolo_dataset/labels/train/MAX_1043_20.txt,6,1,30.6672,41.8973,-0.0,0.015106
train,data/yolo_dataset/images/train/MAX_1043_22.jpg,data/yolo_dataset/labels/train/MAX_1043_22.txt,5,1,31.5394,47.3261,-0.0,0.009477
train,data/yolo_dataset/images/train/MAX_1043_23.jpg,data/yolo_dataset/labels/train/MAX_1043_23.txt,3,1,28.2876,40.7958,-0.0,0.010742
train,data/yolo_dataset/images/train/MAX_1043_24.jpg,data/yolo_dataset/labels/train/MAX_1043_24.txt,8,1,28.9677,41.5525,-0.0,0.0075
train,data/yolo_dataset/images/train/MAX_1043_26.jpg,data/yolo_dataset/labels/train/MAX_1043_26.txt,6,1,30.2874,42.6248,-0.0,0.011022
train,data/yolo_dataset/images/train/MAX_1043_27.jpg,data/yolo_dataset/labels/train/MAX_1043_27.txt,10,1,34.04,45.9884,-0.0,0.015895
train,data/yolo_dataset/images/train/MAX_1043_28.jpg,data/yolo_dataset/labels/train/MAX_1043_28.txt,4,1,33.333,48.6024,-0.0,0.017916
train,data/yolo_dataset/images/train/MAX_1043_3.jpg,data/yolo_dataset/labels/train/MAX_1043_3.txt,7,1,28.3949,41.5705,-0.0,0.022699
train,data/yolo_dataset/images/train/MAX_1043_30.jpg,data/yolo_dataset/labels/train/MAX_1043_30.txt,6,1,31.8372,47.5548,-0.0,0.011791
train,data/yolo_dataset/images/train/MAX_1043_31.jpg,data/yolo_dataset/labels/train/MAX_1043_31.txt,6,0;1,31.3015,47.0123,0.65,0.018231
train,data/yolo_dataset/images/train/MAX_1043_32.jpg,data/yolo_dataset/labels/train/MAX_1043_32.txt,6,1,32.5444,47.8559,-0.0,0.018814
train,data/yolo_dataset/images/train/MAX_1043_33.jpg,data/yolo_dataset/labels/train/MAX_1043_33.txt,2,1,28.7899,39.4823,-0.0,0.007913
train,data/yolo_dataset/images/train/MAX_1043_36.jpg,data/yolo_dataset/labels/train/MAX_1043_36.txt,1,1,33.0327,45.9454,-0.0,0.002134
train,data/yolo_dataset/images/train/MAX_1043_37.jpg,data/yolo_dataset/labels/train/MAX_1043_37.txt,6,1,34.1683,48.5314,-0.0,0.011542
train,data/yolo_dataset/images/train/MAX_1043_38.jpg,data/yolo_dataset/labels/train/MAX_1043_38.txt,2,1,31.0158,45.4033,-0.0,0.008452
train,data/yolo_dataset/images/train/MAX_1043_39.jpg,data/yolo_dataset/labels/train/MAX_1043_39.txt,2,1,31.4033,46.4131,-0.0,0.024653
train,data/yolo_dataset/images/train/MAX_1043_4.jpg,data/yolo_dataset/labels/train/MAX_1043_4.txt,5,1,24.3144,33.7656,-0.0,0.016135
train,data/yolo_dataset/images/train/MAX_1043_40.jpg,data/yolo_dataset/labels/train/MAX_1043_40.txt,6,1,32.5596,47.2407,-0.0,0.015811
train,data/yolo_dataset/images/train/MAX_1043_41.jpg,data/yolo_dataset/labels/train/MAX_1043_41.txt,4,1,33.093,46.7546,-0.0,0.025957
train,data/yolo_dataset/images/train/MAX_1043_42.jpg,data/yolo_dataset/labels/train/MAX_1043_42.txt,3,1,35.6518,49.9349,-0.0,0.012222
train,data/yolo_dataset/images/train/MAX_1043_43.jpg,data/yolo_dataset/labels/train/MAX_1043_43.txt,4,1,35.0392,50.4541,-0.0,0.005438
train,data/yolo_dataset/images/train/MAX_1043_44.jpg,data/yolo_dataset/labels/train/MAX_1043_44.txt,4,1,35.9141,49.3037,-0.0,0.009419
train,data/yolo_dataset/images/train/MAX_1043_5.jpg,data/yolo_dataset/labels/train/MAX_1043_5.txt,4,1,24.1619,32.6797,-0.0,0.016227
train,data/yolo_dataset/images/train/MAX_1043_6.jpg,data/yolo_dataset/labels/train/MAX_1043_6.txt,6,1,27.012,36.8248,-0.0,0.020364
train,data/yolo_dataset/images/train/MAX_1043_7.jpg,data/yolo_dataset/labels/train/MAX_1043_7.txt,2,1,33.1611,45.8271,-0.0,0.043041
train,data/yolo_dataset/images/train/MAX_1043_8.jpg,data/yolo_dataset/labels/train/MAX_1043_8.txt,5,1,31.5098,44.1609,-0.0,0.015078
train,data/yolo_dataset/images/train/MAX_1043_9.jpg,data/yolo_dataset/labels/train/MAX_1043_9.txt,5,1,31.196,46.5506,-0.0,0.016871
train,data/yolo_dataset/images/train/MAX_1044_1.jpg,data/yolo_dataset/labels/train/MAX_1044_1.txt,6,1,30.1438,42.6497,-0.0,0.019059
train,data/yolo_dataset/images/train/MAX_1044_10.jpg,data/yolo_dataset/labels/train/MAX_1044_10.txt,3,1,26.7608,38.3597,-0.0,0.021031
train,data/yolo_dataset/images/train/MAX_1044_11.jpg,data/yolo_dataset/labels/train/MAX_1044_11.txt,5,1,26.939,37.5936,-0.0,0.010768
train,data/yolo_dataset/images/train/MAX_1044_13.jpg,data/yolo_dataset/labels/train/MAX_1044_13.txt,6,1,29.649,39.97,-0.0,0.022405
train,data/yolo_dataset/images/train/MAX_1044_14.jpg,data/yolo_dataset/labels/train/MAX_1044_14.txt,6,1,31.3793,44.7362,-0.0,0.017986
train,data/yolo_dataset/images/train/MAX_1044_15.jpg,data/yolo_dataset/labels/train/MAX_1044_15.txt,6,1,30.8134,45.2026,-0.0,0.012459
train,data/yolo_dataset/images/train/MAX_1044_19.jpg,data/yolo_dataset/labels/train/MAX_1044_19.txt,4,1,27.0873,37.6996,-0.0,0.012505
train,data/yolo_dataset/images/train/MAX_1044_2.jpg,data/yolo_dataset/labels/train/MAX_1044_2.txt,4,1,28.1998,39.3719,-0.0,0.008973
train,data/yolo_dataset/images/train/MAX_1044_20.jpg,data/yolo_dataset/labels/train/MAX_1044_20.txt,9,1,30.4373,43.9531,-0.0,0.020339
train,data/yolo_dataset/images/train/MAX_1044_21.jpg,data/yolo_dataset/labels/train/MAX_1044_21.txt,2,1,30.6114,40.5134,-0.0,0.006541
train,data/yolo_dataset/images/train/MAX_1044_23.jpg,data/yolo_dataset/labels/train/MAX_1044_23.txt,6,1,31.6002,46.7085,-0.0,0.013297
train,data/yolo_dataset/images/train/MAX_1044_24.jpg,data/yolo_dataset/labels/train/MAX_1044_24.txt,6,1,30.036,44.3806,-0.0,0.01183
train,data/yolo_dataset/images/train/MAX_1044_26.jpg,data/yolo_dataset/labels/train/MAX_1044_26.txt,6,1,32.2323,45.6067,-0.0,0.017474
train,data/yolo_dataset/images/train/MAX_1044_28.jpg,data/yolo_dataset/labels/train/MAX_1044_28.txt,7,1,33.8903,47.9651,-0.0,0.014045
train,data/yolo_dataset/images/train/MAX_1044_29.jpg,data/yolo_dataset/labels/train/MAX_1044_29.txt,3,1,33.1389,46.4995,-0.0,0.014853
train,data/yolo_dataset/images/train/MAX_1044_3.jpg,data/yolo_dataset/labels/train/MAX_1044_3.txt,5,1,28.1536,38.6236,-0.0,0.007624
train,data/yolo_dataset/images/train/MAX_1044_30.jpg,data/yolo_dataset/labels/train/MAX_1044_30.txt,5,1,33.5683,47.2503,-0.0,0.012221
train,data/yolo_dataset/images/train/MAX_1044_31.jpg,data/yolo_dataset/labels/train/MAX_1044_31.txt,3,1,32.5716,45.7748,-0.0,0.004882
train,data/yolo_dataset/images/train/MAX_1044_32.jpg,data/yolo_dataset/labels/train/MAX_1044_32.txt,3,1,32.9962,45.3908,-0.0,0.011959
train,data/yolo_dataset/images/train/MAX_1044_33.jpg,data/yolo_dataset/labels/train/MAX_1044_33.txt,3,1,31.1009,43.8707,-0.0,0.02249
train,data/yolo_dataset/images/train/MAX_1044_34.jpg,data/yolo_dataset/labels/train/MAX_1044_34.txt,3,1,31.4941,43.0094,-0.0,0.019522
train,data/yolo_dataset/images/train/MAX_1044_35.jpg,data/yolo_dataset/labels/train/MAX_1044_35.txt,6,1,31.2918,44.9618,-0.0,0.010854
train,data/yolo_dataset/images/train/MAX_1044_36.jpg,data/yolo_dataset/labels/train/MAX_1044_36.txt,8,1,34.2458,51.4665,-0.0,0.011777
train,data/yolo_dataset/images/train/MAX_1044_38.jpg,data/yolo_dataset/labels/train/MAX_1044_38.txt,5,1,33.6545,47.8469,-0.0,0.00983
train,data/yolo_dataset/images/train/MAX_1044_39.jpg,data/yolo_dataset/labels/train/MAX_1044_39.txt,7,1,34.1849,47.1062,-0.0,0.007186
train,data/yolo_dataset/images/train/MAX_1044_4.jpg,data/yolo_dataset/labels/train/MAX_1044_4.txt,6,1,26.0911,36.3381,-0.0,0.013877
train,data/yolo_dataset/images/train/MAX_1044_40.jpg,data/yolo_dataset/labels/train/MAX_1044_40.txt,4,1,33.8815,45.7175,-0.0,0.018635
train,data/yolo_dataset/images/train/MAX_1044_41.jpg,data/yolo_dataset/labels/train/MAX_1044_41.txt,5,1,33.2458,42.6398,-0.0,0.015316
train,data/yolo_dataset/images/train/MAX_1044_42.jpg,data/yolo_dataset/labels/train/MAX_1044_42.txt,4,1,35.2093,50.4728,-0.0,0.024923
train,data/yolo_dataset/images/train/MAX_1044_44.jpg,data/yolo_dataset/labels/train/MAX_1044_44.txt,7,1,36.8306,54.1325,-0.0,0.016869
train,data/yolo_dataset/images/train/MAX_1044_45.jpg,data/yolo_dataset/labels/train/MAX_1044_45.txt,5,1,34.6343,50.1274,-0.0,0.008916
train,data/yolo_dataset/images/train/MAX_1044_46.jpg,data/yolo_dataset/labels/train/MAX_1044_46.txt,7,1,36.4812,52.2625,-0.0,0.015835
train,data/yolo_dataset/images/train/MAX_1044_47.jpg,data/yolo_dataset/labels/train/MAX_1044_47.txt,7,1,37.2539,53.3287,-0.0,0.019906
train,data/yolo_dataset/images/train/MAX_1044_48.jpg,data/yolo_dataset/labels/train/MAX_1044_48.txt,3,1,35.6505,48.0324,-0.0,0.029733
train,data/yolo_dataset/images/train/MAX_1044_5.jpg,data/yolo_dataset/labels/train/MAX_1044_5.txt,6,1,24.1926,32.3491,-0.0,0.008026
train,data/yolo_dataset/images/train/MAX_1044_6.jpg,data/yolo_dataset/labels/train/MAX_1044_6.txt,5,1,26.9536,35.3634,-0.0,0.013499
train,data/yolo_dataset/images/train/MAX_1044_7.jpg,data/yolo_dataset/labels/train/MAX_1044_7.txt,2,1,30.0275,40.3473,-0.0,0.017175
train,data/yolo_dataset/images/train/MAX_1044_8.jpg,data/yolo_dataset/labels/train/MAX_1044_8.txt,2,1,26.9476,36.9972,-0.0,0.012154
train,data/yolo_dataset/images/train/MAX_1044_9.jpg,data/yolo_dataset/labels/train/MAX_1044_9.txt,4,1,26.986,39.0843,-0.0,0.014061
train,data/yolo_dataset/images/train/MAX_1045_0.jpg,data/yolo_dataset/labels/train/MAX_1045_0.txt,3,1,28.7006,37.5654,-0.0,0.025261
train,data/yolo_dataset/images/train/MAX_1045_1.jpg,data/yolo_dataset/labels/train/MAX_1045_1.txt,2,1,27.9549,35.9639,-0.0,0.020881
train,data/yolo_dataset/images/train/MAX_1045_11.jpg,data/yolo_dataset/labels/train/MAX_1045_11.txt,5,1,23.0665,28.4335,-0.0,0.006081
train,data/yolo_dataset/images/train/MAX_1045_12.jpg,data/yolo_dataset/labels/train/MAX_1045_12.txt,6,1,25.2021,34.428,-0.0,0.018929
train,data/yolo_dataset/images/train/MAX_1045_13.jpg,data/yolo_dataset/labels/train/MAX_1045_13.txt,7,1,24.5093,31.2325,-0.0,0.01144
train,data/yolo_dataset/images/train/MAX_1045_15.jpg,data/yolo_dataset/labels/train/MAX_1045_15.txt,1,1,29.4132,39.4636,-0.0,0.015424
train,data/yolo_dataset/images/train/MAX_1045_16.jpg,data/yolo_dataset/labels/train/MAX_1045_16.txt,1,1,28.6847,38.7648,-0.0,0.015486
train,data/yolo_dataset/images/train/MAX_1045_19.jpg,data/yolo_dataset/labels/train/MAX_1045_19.txt,3,1,25.6062,33.5493,-0.0,0.008024
train,data/yolo_dataset/images/train/MAX_1045_2.jpg,data/yolo_dataset/labels/train/MAX_1045_2.txt,1,1,24.8679,33.0784,-0.0,0.056371
train,data/yolo_dataset/images/train/MAX_1045_20.jpg,data/yolo_dataset/labels/train/MAX_1045_20.txt,7,1,28.6098,38.6286,-0.0,0.011782
train,data/yolo_dataset/images/train/MAX_1045_21.jpg,data/yolo_dataset/labels/train/MAX_1045_21.txt,4,1,34.1433,46.1406,-0.0,0.008899
train,data/yolo_dataset/images/train/MAX_1045_22.jpg,data/yolo_dataset/labels/train/MAX_1045_22.txt,6,1,34.3013,48.6604,-0.0,0.011066
train,data/yolo_dataset/images/train/MAX_1045_24.jpg,data/yolo_dataset/labels/train/MAX_1045_24.txt,1,1,29.1949,38.0472,-0.0,0.008929
train,data/yolo_dataset/images/train/MAX_1045_25.jpg,data/yolo_dataset/labels/train/MAX_1045_25.txt,3,1,30.0484,39.6291,-0.0,0.003796
train,data/yolo_dataset/images/train/MAX_1045_26.jpg,data/yolo_dataset/labels/train/MAX_1045_26.txt,1,1,28.9557,37.5967,-0.0,0.004496
train,data/yolo_dataset/images/train/MAX_1045_27.jpg,data/yolo_dataset/labels/train/MAX_1045_27.txt,2,1,27.9818,34.0802,-0.0,0.004418
train,data/yolo_dataset/images/train/MAX_1045_29.jpg,data/yolo_dataset/labels/train/MAX_1045_29.txt,2,1,32.563,46.7238,-0.0,0.012821
train,data/yolo_dataset/images/train/MAX_1045_31.jpg,data/yolo_dataset/labels/train/MAX_1045_31.txt,4,1,30.7109,43.9052,-0.0,0.006163
train,data/yolo_dataset/images/train/MAX_1045_32.jpg,data/yolo_dataset/labels/train/MAX_1045_32.txt,4,1,33.3471,46.7858,-0.0,0.016204
train,data/yolo_dataset/images/train/MAX_1045_33.jpg,data/yolo_dataset/labels/train/MAX_1045_33.txt,4,1,33.9544,45.8125,-0.0,0.02021
train,data/yolo_dataset/images/train/MAX_1045_34.jpg,data/yolo_dataset/labels/train/MAX_1045_34.txt,1,1,30.9601,38.9375,-0.0,0.009484
train,data/yolo_dataset/images/train/MAX_1045_39.jpg,data/yolo_dataset/labels/train/MAX_1045_39.txt,7,1,34.8003,50.036,-0.0,0.009129
train,data/yolo_dataset/images/train/MAX_1045_4.jpg,data/yolo_dataset/labels/train/MAX_1045_4.txt,2,1,22.0834,29.3439,-0.0,0.035702
train,data/yolo_dataset/images/train/MAX_1045_40.jpg,data/yolo_dataset/labels/train/MAX_1045_40.txt,4,1,35.1638,48.9328,-0.0,0.014524
train,data/yolo_dataset/images/train/MAX_1045_41.jpg,data/yolo_dataset/labels/train/MAX_1045_41.txt,4,1,32.76,44.1604,-0.0,0.013014
train,data/yolo_dataset/images/train/MAX_1045_43.jpg,data/yolo_dataset/labels/train/MAX_1045_43.txt,4,1,34.9435,50.3758,-0.0,0.004794
train,data/yolo_dataset/images/train/MAX_1045_44.jpg,data/yolo_dataset/labels/train/MAX_1045_44.txt,4,1,35.3675,50.5194,-0.0,0.007317
train,data/yolo_dataset/images/train/MAX_1045_45.jpg,data/yolo_dataset/labels/train/MAX_1045_45.txt,2,1,33.3393,47.3729,-0.0,0.003015
train,data/yolo_dataset/images/train/MAX_1045_47.jpg,data/yolo_dataset/labels/train/MAX_1045_47.txt,5,1,33.4758,45.603,-0.0,0.004762
train,data/yolo_dataset/images/train/MAX_1045_48.jpg,data/yolo_dataset/labels/train/MAX_1045_48.txt,4,1,34.0547,45.0541,-0.0,0.014298
train,data/yolo_dataset/images/train/MAX_1045_5.jpg,data/yolo_dataset/labels/train/MAX_1045_5.txt,1,1,20.6154,24.0513,-0.0,0.015221
train,data/yolo_dataset/images/train/MAX_1045_6.jpg,data/yolo_dataset/labels/train/MAX_1045_6.txt,1,1,24.693,32.9739,-0.0,0.081958
train,data/yolo_dataset/images/train/MAX_1045_7.jpg,data/yolo_dataset/labels/train/MAX_1045_7.txt,1,1,28.9763,36.8983,-0.0,0.01366
train,data/yolo_dataset/images/train/MAX_1045_8.jpg,data/yolo_dataset/labels/train/MAX_1045_8.txt,1,1,28.7247,38.4324,-0.0,0.024661
train,data/yolo_dataset/images/train/MAX_1045_9.jpg,data/yolo_dataset/labels/train/MAX_1045_9.txt,1,1,24.8271,32.1975,-0.0,0.001663
train,data/yolo_dataset/images/train/MAX_1046_0.jpg,data/yolo_dataset/labels/train/MAX_1046_0.txt,12,1,35.4018,47.1184,-0.0,0.020646
train,data/yolo_dataset/images/train/MAX_1046_1.jpg,data/yolo_dataset/labels/train/MAX_1046_1.txt,11,1,29.606,39.6691,-0.0,0.008889
train,data/yolo_dataset/images/train/MAX_1046_10.jpg,data/yolo_dataset/labels/train/MAX_1046_10.txt,16,1,32.5404,47.4222,-0.0,0.013821
train,data/yolo_dataset/images/train/MAX_1046_11.jpg,data/yolo_dataset/labels/train/MAX_1046_11.txt,17,1,27.4844,37.8683,-0.0,0.007198
train,data/yolo_dataset/images/train/MAX_1046_12.jpg,data/yolo_dataset/labels/train/MAX_1046_12.txt,16,1,29.7527,40.9903,-0.0,0.01172
train,data/yolo_dataset/images/train/MAX_1046_13.jpg,data/yolo_dataset/labels/train/MAX_1046_13.txt,16,1,29.3842,40.4053,-0.0,0.010973
